Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Ola Aina,NGA,25,1998,19,9,876,1,1,0,0,0.8,0.8,2.1,35.0,43.0,43.0,9.7,17.0,13,5.0,8.0,4.0,9.0,15.0,6.0,2.0,10.0,11,26.0,0.0,402.0,544.0,6725.0,2554.0,210.0,232.0,130.0,173.0,48.0,93.0,1.9,12.0,35.0,14.0,9.0,8,3,15.2,0.0,544.0,432.0,108.0,8.0,0.0,3.0,35,97.0,3.0,0.0,0.0,0.0,402.0,4.0,17.0,27.0,21.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,679.0,20.0,146.0,294.0,250.0,13.0,679.0,49.0,23.0,20.0,361.0,2268.0,1112.0,26.0,4.0,15.0,8.0,390.0,16,16,1,35,0.0,1.0,0,62.0,12.0,10.0,DF,Torino
Ola Solbakken,NOR,23,2000,14,7,502,1,2,0,0,0.6,0.6,1.6,5.0,14.0,35.0,5.6,2.0,2,1.0,1.0,0.0,2.0,7.0,5.0,0.0,2.0,2,8.0,0.0,112.0,159.0,1770.0,364.0,62.0,77.0,39.0,49.0,7.0,20.0,1.0,11.0,7.0,4.0,1.0,9,1,17.1,1.0,159.0,148.0,11.0,3.0,1.0,1.0,12,2.0,6.0,6.0,0.0,0.0,112.0,0.0,3.0,16.0,10.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,227.0,8.0,28.0,94.0,109.0,20.0,227.0,14.0,5.0,6.0,134.0,613.0,220.0,11.0,7.0,16.0,13.0,156.0,6,7,0,12,0.0,0.0,0,21.0,4.0,11.0,"MF,FW",Roma
Olasagasti,ESP,21,2002,3,0,65,0,0,0,0,0.0,0.0,0.0,2.0,2.0,3.0,0.7,4.0,4,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0,1.0,0.0,39.0,48.0,645.0,118.0,19.0,25.0,18.0,19.0,2.0,3.0,0.0,0.0,6.0,1.0,0.0,3,1,29.1,0.0,48.0,47.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,13.0,41.0,8.0,1.0,61.0,0.0,0.0,0.0,30.0,130.0,82.0,1.0,0.0,2.0,0.0,37.0,1,4,0,0,0.0,0.0,0,6.0,2.0,0.0,"MF,DF",Real Sociedad
Oleksandr Zinchenko,UKR,25,1998,27,26,2118,1,2,0,0,1.4,1.4,1.4,67.0,227.0,68.0,23.5,40.0,18,14.0,17.0,9.0,21.0,39.0,18.0,2.0,18.0,22,38.0,2.0,1652.0,1911.0,27023.0,7899.0,808.0,876.0,696.0,798.0,105.0,148.0,2.4,19.0,201.0,41.0,4.0,28,7,22.7,0.0,1911.0,1703.0,203.0,49.0,6.0,12.0,37,153.0,1.0,0.0,0.0,0.0,1652.0,5.0,29.0,56.0,49.0,1.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2112.0,77.0,463.0,1058.0,610.0,33.0,2112.0,25.0,15.0,9.0,1263.0,6899.0,3787.0,66.0,8.0,16.0,15.0,1398.0,6,11,1,37,0.0,0.0,0,163.0,51.0,20.0,DF,Arsenal
Oliver Abildgaard,DEN,26,1997,13,6,592,0,0,0,0,0.1,0.1,0.4,2.0,15.0,8.0,6.6,10.0,6,6.0,3.0,1.0,7.0,16.0,9.0,1.0,6.0,5,17.0,0.0,115.0,195.0,1943.0,930.0,58.0,85.0,41.0,71.0,13.0,27.0,0.3,6.0,17.0,3.0,2.0,3,2,14.0,0.0,195.0,194.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,115.0,1.0,2.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,15.0,82.0,137.0,40.0,13.0,257.0,1.0,1.0,0.0,99.0,401.0,156.0,3.0,0.0,6.0,1.0,116.0,13,7,0,5,0.0,0.0,0,37.0,50.0,21.0,MF,Hellas Verona
Oliver Burke,SCO,25,1998,15,1,268,2,0,0,0,1.0,1.0,0.3,11.0,7.0,36.0,3.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,53.0,81.0,655.0,185.0,32.0,50.0,15.0,18.0,1.0,4.0,0.1,4.0,4.0,3.0,0.0,8,5,14.0,0.0,81.0,78.0,3.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,53.0,0.0,2.0,8.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,118.0,0.0,4.0,41.0,73.0,13.0,118.0,6.0,2.0,4.0,77.0,366.0,153.0,3.0,5.0,12.0,4.0,93.0,3,4,3,6,1.0,0.0,0,7.0,6.0,11.0,"FW,MF",Werder Bremen
Oliver Skipp,ENG,21,2002,23,18,1491,1,0,0,0,0.3,0.3,0.6,14.0,56.0,25.0,16.6,34.0,17,18.0,15.0,1.0,16.0,33.0,17.0,8.0,9.0,17,19.0,1.0,660.0,772.0,10674.0,2639.0,326.0,354.0,270.0,300.0,42.0,63.0,0.4,10.0,52.0,7.0,1.0,7,3,23.2,0.0,772.0,755.0,12.0,7.0,1.0,4.0,10,0.0,0.0,0.0,0.0,0.0,660.0,5.0,14.0,27.0,24.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,915.0,45.0,245.0,554.0,124.0,7.0,915.0,15.0,11.0,3.0,496.0,2147.0,941.0,15.0,2.0,17.0,16.0,634.0,23,17,0,10,0.0,0.0,0,107.0,7.0,25.0,MF,Tottenham
Oliver Zandén,SWE,20,2003,5,1,146,0,0,0,0,0.0,0.0,0.1,4.0,6.0,12.0,1.6,2.0,1,1.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,1,7.0,0.0,47.0,71.0,768.0,319.0,22.0,31.0,20.0,31.0,3.0,6.0,0.1,2.0,6.0,2.0,1.0,2,1,17.6,0.0,71.0,58.0,13.0,2.0,0.0,0.0,6,11.0,0.0,0.0,0.0,0.0,47.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.0,25.0,31.0,33.0,3.0,89.0,6.0,3.0,2.0,51.0,251.0,121.0,0.0,0.0,3.0,0.0,45.0,3,6,0,6,0.0,0.0,0,8.0,1.0,2.0,"DF,MF",Toulouse
Olivier Giroud,FRA,35,1988,33,25,2139,13,5,3,3,12.7,10.4,4.0,12.0,36.0,152.0,23.8,8.0,5,2.0,4.0,2.0,2.0,10.0,8.0,3.0,8.0,3,23.0,0.0,351.0,560.0,4172.0,765.0,223.0,333.0,81.0,123.0,8.0,15.0,2.0,24.0,13.0,7.0,0.0,77,29,12.7,6.0,560.0,527.0,32.0,2.0,1.0,1.0,5,1.0,0.0,0.0,0.0,0.0,351.0,1.0,13.0,50.0,39.0,0.0,0.0,8.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,801.0,29.0,59.0,348.0,402.0,158.0,798.0,14.0,7.0,6.0,350.0,934.0,359.0,10.0,7.0,63.0,16.0,611.0,38,24,16,5,0.0,0.0,0,48.0,101.0,63.0,FW,Milan
Ollie Watkins,ENG,26,1997,37,36,3127,15,6,1,2,16.5,14.9,3.8,50.0,39.0,196.0,34.7,19.0,13,3.0,13.0,3.0,10.0,27.0,17.0,4.0,17.0,10,39.0,0.0,391.0,566.0,4682.0,840.0,261.0,344.0,84.0,122.0,12.0,15.0,2.7,31.0,23.0,16.0,2.0,84,45,12.6,0.0,566.0,554.0,9.0,0.0,0.0,2.0,9,3.0,0.0,0.0,0.0,0.0,391.0,3.0,13.0,79.0,51.0,0.0,6.0,11.0,11.0,0.0,14.0,6.0,0.0,2.0,5.0,1.0,0.0,927.0,47.0,86.0,365.0,488.0,164.0,925.0,65.0,18.0,36.0,475.0,2519.0,1164.0,24.0,32.0,82.0,39.0,684.0,26,39,18,9,1.0,0.0,0,59.0,70.0,100.0,FW,Aston Villa
Omar Alderete,PAR,25,1998,25,23,2047,1,1,0,0,0.6,0.6,0.8,28.0,96.0,8.0,22.7,35.0,20,21.0,14.0,0.0,28.0,40.0,12.0,16.0,7.0,26,85.0,0.0,509.0,877.0,11252.0,5744.0,153.0,218.0,260.0,351.0,94.0,268.0,1.0,5.0,69.0,12.0,0.0,17,8,17.6,0.0,877.0,826.0,37.0,30.0,1.0,25.0,7,7.0,0.0,0.0,0.0,0.0,509.0,14.0,13.0,24.0,22.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1114.0,118.0,458.0,591.0,81.0,25.0,1114.0,22.0,17.0,5.0,529.0,2843.0,1937.0,15.0,2.0,15.0,8.0,533.0,35,10,0,7,0.0,0.0,0,141.0,61.0,31.0,DF,Getafe
Omar Colley,GAM,29,1994,16,15,1384,1,0,0,0,1.2,1.2,0.0,3.0,33.0,2.0,15.4,17.0,10,10.0,7.0,0.0,9.0,12.0,3.0,5.0,4.0,22,69.0,1.0,615.0,714.0,12155.0,4062.0,165.0,186.0,380.0,412.0,58.0,96.0,0.1,0.0,38.0,1.0,0.0,6,4,9.0,0.0,714.0,681.0,32.0,22.0,0.0,4.0,0,3.0,0.0,0.0,0.0,0.0,615.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,107.0,451.0,390.0,20.0,9.0,860.0,2.0,2.0,0.0,511.0,2142.0,1020.0,1.0,0.0,4.0,2.0,517.0,15,18,1,0,0.0,0.0,0,73.0,27.0,30.0,DF,Sampdoria
Omar El Hilali,MAR,18,2005,5,1,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1,6.0,0.0,21.0,35.0,356.0,128.0,8.0,12.0,13.0,17.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,35.0,28.0,7.0,0.0,0.0,0.0,2,7.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,30.0,15.0,10.0,1.0,55.0,1.0,0.0,1.0,19.0,44.0,5.0,0.0,0.0,4.0,0.0,20.0,0,2,0,2,0.0,0.0,0,10.0,2.0,1.0,"DF,MF",Espanyol
Omar Marmoush,EGY,23,2000,33,15,1476,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,32,13,25,0.0,0.0,0,0.0,0.0,0.0,FW,Wolfsburg
Omar Mascarell,ESP,29,1994,28,28,2447,0,1,0,0,0.4,0.4,1.1,27.0,116.0,6.0,27.2,53.0,26,32.0,19.0,2.0,31.0,64.0,33.0,19.0,32.0,45,54.0,1.0,1091.0,1270.0,20666.0,6208.0,429.0,469.0,513.0,560.0,132.0,201.0,1.2,20.0,101.0,4.0,1.0,9,3,22.1,1.0,1270.0,1183.0,83.0,56.0,0.0,20.0,22,4.0,19.0,1.0,9.0,3.0,1091.0,4.0,11.0,42.0,30.0,11.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1539.0,112.0,519.0,882.0,150.0,5.0,1539.0,33.0,21.0,10.0,839.0,5302.0,2337.0,21.0,1.0,14.0,11.0,929.0,21,17,0,22,0.0,0.0,0,157.0,27.0,21.0,"MF,DF",Elche
Omari Hutchinson,ENG,18,2005,1,0,23,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,8.0,12.0,109.0,4.0,6.0,7.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,11.0,2.0,15.0,0.0,0.0,0.0,11.0,61.0,23.0,0.0,1.0,1.0,1.0,11.0,0,0,0,2,0.0,0.0,0,1.0,0.0,0.0,FW,Chelsea
Ondrej Duda,SVK,27,1996,28,20,1750,0,0,0,0,1.5,1.5,1.0,27.0,84.0,55.0,19.5,31.0,22,9.0,17.0,5.0,13.0,27.0,14.0,1.0,17.0,15,11.0,0.0,531.0,712.0,9252.0,2525.0,245.0,292.0,210.0,255.0,55.0,101.0,1.3,13.0,70.0,10.0,2.0,25,7,41.2,1.0,712.0,659.0,49.0,16.0,2.0,13.0,26,4.0,8.0,5.0,1.0,0.0,531.0,4.0,19.0,42.0,30.0,3.0,3.0,2.0,3.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,933.0,25.0,123.0,568.0,251.0,25.0,933.0,55.0,29.0,19.0,531.0,3007.0,1151.0,23.0,3.0,30.0,30.0,543.0,33,44,1,26,0.0,0.0,0,150.0,16.0,25.0,MF,Hellas Verona + Köln
Orel Mangala,BEL,24,1999,27,20,1550,1,1,0,0,0.6,0.6,0.4,14.0,43.0,8.0,17.2,28.0,20,16.0,10.0,2.0,12.0,29.0,17.0,7.0,14.0,23,15.0,0.0,411.0,514.0,6178.0,1807.0,223.0,256.0,153.0,183.0,22.0,42.0,0.5,3.0,35.0,3.0,0.0,9,3,20.7,0.0,514.0,508.0,4.0,3.0,1.0,1.0,6,0.0,0.0,0.0,0.0,0.0,411.0,2.0,11.0,13.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,655.0,31.0,183.0,380.0,99.0,8.0,655.0,34.0,16.0,12.0,334.0,1742.0,808.0,6.0,2.0,11.0,9.0,383.0,22,23,0,6,0.0,0.0,0,88.0,11.0,9.0,MF,Nott'ham Forest
Oriol Romeu,ESP,30,1993,34,34,3024,2,0,0,0,1.8,1.8,0.9,17.0,137.0,16.0,33.599999999999994,71.0,38,36.0,27.0,8.0,26.0,51.0,25.0,10.0,39.0,38,55.0,0.0,1433.0,1656.0,24577.0,6591.0,651.0,706.0,608.0,671.0,125.0,189.0,1.5,20.0,124.0,18.0,3.0,24,5,17.8,0.0,1656.0,1606.0,43.0,41.0,3.0,12.0,14,2.0,0.0,0.0,0.0,0.0,1433.0,7.0,19.0,59.0,51.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1989.0,111.0,594.0,1138.0,273.0,29.0,1989.0,25.0,21.0,1.0,1166.0,4576.0,2133.0,30.0,1.0,27.0,28.0,1338.0,60,35,0,14,0.0,1.0,0,203.0,41.0,46.0,MF,Girona + Southampton
Oscar Fraulo,DEN,18,2005,2,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,16.0,153.0,25.0,6.0,6.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,3.0,9.0,4.0,0.0,16.0,1.0,1.0,0.0,7.0,75.0,19.0,1.0,0.0,0.0,0.0,10.0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,"FW,MF",M'Gladbach
Oscar Ureña,ESP,19,2004,3,1,100,0,0,0,0,0.2,0.2,0.0,1.0,1.0,10.0,1.1,4.0,2,2.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,1,0.0,0.0,15.0,22.0,192.0,19.0,7.0,10.0,6.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1,1,16.9,0.0,22.0,22.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,7.0,14.0,22.0,4.0,41.0,5.0,4.0,0.0,28.0,150.0,45.0,0.0,1.0,4.0,4.0,29.0,2,1,0,4,0.0,0.0,0,3.0,0.0,1.0,MF,Girona
Oumar Gonzalez,CMR,24,1999,30,29,2578,0,0,0,0,1.0,1.0,0.0,12.0,54.0,5.0,28.6,51.0,28,34.0,13.0,4.0,23.0,37.0,14.0,11.0,21.0,52,82.0,0.0,899.0,1102.0,17387.0,4963.0,271.0,332.0,513.0,565.0,94.0,172.0,0.2,1.0,29.0,1.0,0.0,11,3,11.1,0.0,1102.0,1058.0,43.0,41.0,1.0,1.0,3,2.0,0.0,0.0,0.0,0.0,899.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1381.0,158.0,682.0,655.0,54.0,26.0,1381.0,15.0,6.0,5.0,898.0,5452.0,2707.0,6.0,1.0,20.0,10.0,755.0,45,44,3,3,0.0,3.0,0,157.0,63.0,46.0,DF,Ajaccio
Ousmane Camara,FRA,19,2004,9,6,521,0,0,0,0,0.2,0.2,0.0,3.0,16.0,0.0,5.8,10.0,6,5.0,5.0,0.0,5.0,12.0,7.0,2.0,2.0,11,15.0,0.0,330.0,363.0,6431.0,2134.0,105.0,112.0,179.0,190.0,39.0,49.0,0.0,0.0,12.0,0.0,0.0,1,1,6.5,0.0,363.0,354.0,7.0,6.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,330.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,42.0,190.0,230.0,3.0,1.0,416.0,3.0,2.0,1.0,336.0,2207.0,1358.0,1.0,0.0,4.0,1.0,307.0,5,2,0,0,0.0,0.0,0,36.0,10.0,4.0,DF,Angers
Ousmane Camara,GUI,20,2003,3,0,24,0,0,0,0,0.1,0.1,0.2,2.0,2.0,1.0,0.3,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,8.0,157.0,60.0,1.0,1.0,5.0,5.0,1.0,2.0,0.1,1.0,1.0,1.0,1.0,1,0,11.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,8.0,1.0,11.0,1.0,0.0,0.0,7.0,71.0,35.0,2.0,0.0,0.0,0.0,5.0,2,0,0,2,0.0,0.0,0,2.0,0.0,3.0,"FW,MF",Auxerre
Ousmane Dembélé,FRA,25,1998,25,16,1410,5,7,0,0,3.9,3.9,4.9,124.0,74.0,209.0,15.7,19.0,12,4.0,8.0,7.0,4.0,15.0,11.0,1.0,9.0,0,2.0,0.0,642.0,854.0,10068.0,2037.0,376.0,427.0,195.0,256.0,54.0,106.0,5.0,41.0,21.0,37.0,5.0,49,16,16.7,0.0,854.0,768.0,80.0,7.0,13.0,4.0,106,8.0,65.0,17.0,19.0,1.0,642.0,6.0,38.0,86.0,52.0,13.0,15.0,3.0,3.0,0.0,12.0,9.0,0.0,2.0,1.0,0.0,0.0,1041.0,2.0,30.0,311.0,719.0,103.0,1041.0,114.0,52.0,50.0,755.0,6024.0,3328.0,75.0,56.0,27.0,18.0,841.0,16,19,5,106,0.0,0.0,0,60.0,4.0,12.0,FW,Barcelona
Owen Bevan,WAL,18,2005,1,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,3.0,38.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,DF,Bournemouth
Ozan Kabak,TUR,22,2001,30,28,2388,2,2,0,0,1.3,1.3,1.3,23.0,76.0,13.0,26.5,51.0,34,27.0,21.0,3.0,17.0,30.0,13.0,23.0,12.0,45,83.0,0.0,1056.0,1277.0,19695.0,5984.0,398.0,448.0,561.0,625.0,88.0,157.0,1.0,4.0,62.0,2.0,0.0,24,6,13.8,0.0,1277.0,1230.0,41.0,28.0,0.0,11.0,6,3.0,0.0,0.0,0.0,0.0,1056.0,6.0,21.0,15.0,7.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1588.0,168.0,772.0,746.0,93.0,26.0,1588.0,30.0,15.0,11.0,899.0,4654.0,2411.0,16.0,0.0,25.0,7.0,968.0,55,16,0,6,0.0,0.0,1,144.0,80.0,52.0,DF,Hoffenheim
Pablo Barrios,ESP,19,2004,21,6,724,0,1,0,0,0.5,0.5,0.7,16.0,51.0,27.0,8.0,19.0,10,3.0,10.0,6.0,8.0,15.0,7.0,2.0,10.0,9,6.0,1.0,368.0,450.0,5684.0,1671.0,198.0,217.0,134.0,161.0,22.0,38.0,0.5,4.0,46.0,3.0,0.0,12,3,21.7,0.0,450.0,438.0,9.0,7.0,1.0,5.0,6,2.0,0.0,0.0,0.0,0.0,368.0,3.0,12.0,20.0,17.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,554.0,12.0,106.0,314.0,140.0,12.0,554.0,30.0,15.0,12.0,320.0,1795.0,690.0,10.0,3.0,15.0,10.0,405.0,7,12,0,6,0.0,0.0,0,49.0,6.0,9.0,MF,Atlético Madrid
Pablo Durán,ESP,21,2002,4,0,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2.0,0.0,14.0,21.0,201.0,13.0,10.0,14.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,8.0,10.0,11.0,0.0,29.0,3.0,1.0,2.0,14.0,54.0,5.0,0.0,0.0,0.0,0.0,16.0,1,0,1,1,0.0,0.0,0,3.0,1.0,1.0,"MF,DF",Celta Vigo
Pablo Fornals,ESP,26,1997,32,17,1503,3,1,0,0,2.2,2.2,1.7,33.0,89.0,101.0,16.7,30.0,15,9.0,12.0,9.0,13.0,34.0,21.0,2.0,14.0,14,9.0,0.0,557.0,771.0,9313.0,2676.0,261.0,300.0,208.0,277.0,61.0,124.0,2.0,20.0,60.0,12.0,4.0,27,7,22.6,0.0,771.0,719.0,48.0,6.0,7.0,10.0,59,7.0,21.0,18.0,2.0,0.0,557.0,4.0,22.0,57.0,48.0,4.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,917.0,16.0,144.0,424.0,360.0,36.0,917.0,21.0,10.0,10.0,501.0,2484.0,1255.0,24.0,12.0,21.0,15.0,616.0,14,7,1,59,0.0,0.0,0,130.0,11.0,25.0,"FW,MF",West Ham
Pablo Galdames Millán,CHI,25,1998,13,10,734,1,2,0,0,0.3,0.3,1.1,5.0,33.0,17.0,8.2,14.0,10,8.0,3.0,3.0,5.0,33.0,28.0,2.0,11.0,10,13.0,0.0,211.0,302.0,3959.0,1174.0,109.0,129.0,67.0,91.0,32.0,62.0,0.6,10.0,27.0,3.0,0.0,7,4,23.3,1.0,302.0,267.0,35.0,16.0,2.0,9.0,22,3.0,12.0,2.0,6.0,0.0,211.0,0.0,9.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,389.0,18.0,93.0,211.0,89.0,6.0,389.0,10.0,2.0,7.0,192.0,721.0,338.0,6.0,0.0,12.0,5.0,229.0,13,4,0,22,0.0,0.0,0,43.0,4.0,6.0,MF,Cremonese
Pablo Ibáñez,ESP,23,2000,25,12,1064,0,1,0,0,1.3,1.3,0.8,15.0,59.0,42.0,11.8,29.0,13,7.0,17.0,5.0,12.0,35.0,23.0,2.0,17.0,8,24.0,0.0,280.0,386.0,4716.0,1459.0,142.0,170.0,114.0,143.0,20.0,38.0,0.2,11.0,34.0,4.0,0.0,20,6,22.4,0.0,386.0,379.0,5.0,5.0,1.0,5.0,6,0.0,0.0,0.0,0.0,0.0,280.0,2.0,17.0,19.0,14.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,528.0,31.0,116.0,297.0,120.0,28.0,528.0,15.0,8.0,6.0,284.0,1498.0,706.0,10.0,3.0,16.0,14.0,333.0,22,16,4,6,0.0,0.0,0,61.0,24.0,37.0,MF,Osasuna
