Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Marin Šverko,CRO,24.0,1999.0,5.0,2,225,0,0,0,0,0.0,0.0,0.1,6,11,1,2.5,5,4,2,3,0,3,5,2,2,1,3,9,0,104,142,2169,664,36,43,53,68,15,29,0.0,2,8,0,0,0,0,0.0,0,142,118,24,3,1,1,0,18,0,0,0,0,104,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,170,23,75,90,8,0,170,4,3,1,86,675,487,4,0,2,2,85,5,1,0,0,0,0,0,14,6,3,DF,Groningen
Mario Engels,GER,28.0,1995.0,9.0,0,52,1,1,0,0,0.2,0.2,0.3,2,0,7,0.6,0,0,0,0,0,0,0,0,0,3,0,0,0,10,14,114,26,7,9,2,3,0,1,0.3,2,0,1,1,1,1,10.3,0,14,13,1,0,0,0,3,1,0,0,0,0,10,0,0,3,2,0,0,0,1,0,2,1,0,0,0,1,0,31,0,0,6,25,12,31,5,2,2,19,101,41,0,3,6,5,19,2,1,1,3,0,0,0,2,0,2,"FW,DF",Sparta Rotterdam
Mark Diemers,NED,28.0,1995.0,32.0,31,2721,2,5,0,0,4.2,4.2,6.1,83,160,133,30.2,30,23,10,11,9,16,39,23,3,19,13,12,1,1240,1659,20642,5808,643,721,412,512,129,308,7.0,56,131,44,11,66,21,23.7,9,1659,1386,268,91,6,17,240,28,120,42,61,1,1240,5,35,113,67,27,6,6,6,1,7,2,4,0,1,0,0,1954,16,206,918,860,40,1954,89,34,31,1242,7481,3200,82,12,76,41,1356,12,81,3,240,0,0,0,175,9,11,"MF,FW",Emmen
Mark van der Maarel,NED,32.0,1991.0,29.0,24,2190,0,0,0,0,0.7,0.7,1.1,5,85,39,24.3,50,28,32,15,3,30,67,37,9,23,35,77,1,986,1234,18731,7881,402,447,449,566,126,181,1.9,8,72,11,2,7,1,13.5,0,1234,1064,168,22,0,12,16,146,0,0,0,0,986,2,21,25,20,4,0,1,0,0,3,3,0,0,0,0,0,1464,131,649,646,175,22,1464,2,0,2,619,2260,978,5,0,8,1,820,31,8,0,16,0,0,0,126,19,25,DF,Utrecht
Marouan Azarkan,NED,20.0,2003.0,27.0,26,1832,3,8,0,0,3.5,3.5,4.8,67,102,163,20.4,30,19,10,12,8,16,33,17,2,24,12,17,0,459,700,7731,2929,221,281,167,240,50,115,5.5,41,42,47,13,28,9,14.1,1,700,598,99,30,6,1,125,20,35,27,7,0,459,3,21,78,49,13,7,4,4,1,10,7,2,1,0,0,0,973,16,120,368,510,68,973,69,25,32,633,4276,2068,52,16,54,35,653,17,58,5,125,0,0,0,97,12,36,"FW,MF",Excelsior
Martijn Berden,NED,25.0,1998.0,5.0,0,84,0,0,0,0,0.1,0.1,0.2,3,2,5,0.9,1,1,0,0,1,1,1,0,0,2,1,1,0,18,24,313,65,8,9,9,9,1,2,0.3,2,0,1,0,3,1,17.8,0,24,23,1,0,0,0,0,1,0,0,0,0,18,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,45,2,9,11,26,6,45,4,1,3,19,135,67,4,0,4,2,23,2,0,0,0,0,0,0,8,1,2,"FW,MF",Go Ahead Eagles
Mathias Kjølø,NOR,21.0,2002.0,0.0,11,1004,0,1,0,0,0.8,0.8,0.5,9,62,18,11.2,14,9,8,4,2,6,10,4,3,11,8,19,0,452,556,7788,2066,215,256,185,213,38,55,0.9,7,58,8,1,9,3,19.5,0,556,549,5,3,1,6,7,2,0,0,0,0,452,2,7,26,24,0,0,0,2,0,2,2,0,0,0,0,0,668,25,130,368,176,9,668,9,1,3,375,1315,501,11,2,12,10,432,6,13,0,7,0,0,0,70,10,15,MF,Twente
Mats Deijl,NED,25.0,1998.0,32.0,32,2810,2,2,0,0,0.8,0.8,1.9,33,119,89,31.2,46,32,25,13,8,25,46,21,9,28,35,100,1,1107,1559,20177,8491,480,546,463,643,135,280,2.5,21,87,30,13,14,4,16.6,0,1559,1235,321,18,0,6,84,300,3,0,0,0,1107,3,32,52,40,8,0,1,3,0,5,5,0,0,0,0,0,1882,135,607,777,507,46,1882,31,17,10,806,3687,1623,21,3,21,15,937,28,33,1,84,0,0,0,175,53,30,DF,Go Ahead Eagles
Mats Köhlert,GER,24.0,1999.0,0.0,31,2690,1,3,0,0,0.6,0.6,3.4,98,99,175,29.9,54,31,29,17,8,27,65,38,7,22,37,44,0,1436,1727,21701,6281,777,838,511,614,82,165,4.0,45,72,43,24,15,4,22.8,0,1727,1447,278,18,1,2,91,259,1,0,1,0,1436,2,25,93,85,3,2,1,2,0,7,7,0,0,0,0,0,2026,65,586,806,659,30,2026,73,34,32,1090,6696,3869,73,9,34,13,1231,27,34,4,91,0,0,0,180,19,23,DF,Heerenveen
Mats Seuntjens,NED,30.0,1993.0,31.0,28,2528,4,9,0,0,4.5,4.5,6.300000000000001,94,121,142,28.099999999999998,30,16,11,13,6,8,32,24,6,19,13,24,0,679,965,13241,4588,291,345,252,331,116,209,6.800000000000001,53,87,41,10,53,19,46.5,3,965,841,115,30,14,19,106,18,55,10,34,1,679,9,23,102,59,21,12,4,5,1,16,9,2,3,2,0,0,1312,33,173,647,515,83,1312,136,64,62,844,6017,2778,64,34,77,42,939,46,34,7,106,0,1,0,109,6,19,FW,RKC Waalwijk + Fortuna Sittard
Mats Wieffer,NED,22.0,2001.0,0.0,18,1673,1,5,0,0,1.8,1.8,2.2,31,138,37,18.6,50,29,16,31,3,23,58,35,4,22,26,37,0,1075,1302,17609,4835,520,595,434,506,80,114,2.3,24,135,12,2,23,3,15.5,0,1302,1278,22,13,6,11,15,9,0,0,0,0,1075,2,21,64,57,0,2,1,1,3,9,9,0,0,0,0,0,1562,58,286,955,341,42,1562,42,26,14,891,4034,1796,35,6,35,16,978,36,24,0,15,0,1,0,176,63,45,MF,Feyenoord
Matúš Bero,SVK,26.0,1997.0,31.0,31,2748,5,3,1,1,5.4,4.8,2.8,43,132,165,30.5,51,27,16,24,11,22,69,47,7,38,16,30,0,871,1208,13472,3803,456,580,315,421,55,100,2.6,39,87,25,2,58,19,18.4,0,1208,1098,104,18,9,8,22,59,0,0,0,0,871,6,26,87,63,2,2,12,8,0,8,4,0,1,3,0,0,1618,37,243,797,596,89,1617,72,22,43,796,3664,1572,29,18,74,42,1006,38,52,5,22,0,0,0,195,56,64,"MF,FW",Vitesse
Matěj Chaluš,CZE,24.0,1999.0,8.0,4,396,0,0,0,0,0.1,0.1,0.1,2,18,1,4.4,4,3,2,2,0,2,4,2,4,2,8,17,1,197,264,3938,1356,50,61,127,149,19,48,0.1,3,13,0,0,3,0,16.2,0,264,261,3,3,0,1,0,0,0,0,0,0,197,0,4,6,5,0,0,1,0,0,1,0,0,0,1,0,0,309,24,151,148,10,4,309,1,0,1,175,1004,543,0,0,1,2,194,13,3,0,0,0,0,0,28,12,11,DF,Groningen
Maurilio de Lannoy,NED,18.0,2005.0,1.0,0,17,0,0,0,0,0.0,0.0,0.0,0,1,5,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,12,17,143,37,8,10,3,4,0,0,0.0,0,0,0,0,0,0,0.0,0,17,13,4,0,0,0,1,4,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,4,5,11,2,20,2,1,1,7,27,9,0,0,1,0,9,0,1,0,1,0,0,0,2,0,0,DF,Emmen
Mauro Júnior,BRA,23.0,2000.0,0.0,3,272,0,0,0,0,0.2,0.2,0.2,8,11,13,3.0,5,3,4,0,1,3,6,3,1,2,5,11,0,132,165,1981,474,74,82,53,63,3,11,0.4,2,9,1,1,3,1,22.8,0,165,144,19,2,0,0,9,14,3,0,2,0,132,2,4,12,11,0,1,0,0,0,2,1,0,1,0,0,0,206,13,51,94,65,6,206,9,5,3,128,584,330,5,2,1,4,125,2,5,0,9,0,0,0,33,2,2,"DF,MF",PSV Eindhoven
Max Bruns,NED,19.0,2004.0,0.0,4,433,0,0,0,0,0.1,0.1,0.0,8,23,2,4.8,6,5,3,3,0,2,7,5,3,3,9,17,1,216,255,4290,1487,57,67,134,147,23,30,0.1,0,15,1,0,1,0,7.7,0,255,252,3,3,0,0,0,0,0,0,0,0,216,0,5,4,3,0,0,1,0,0,1,1,0,0,0,0,0,317,26,150,153,15,3,317,3,1,2,181,1167,679,2,1,4,5,194,6,1,0,0,0,0,0,34,10,13,"DF,MF",Twente
Maxim Dekker,NED,18.0,2005.0,0.0,10,844,1,0,0,0,0.3,0.3,0.0,11,39,3,9.4,11,6,6,5,0,1,4,3,3,0,8,30,0,440,508,8212,2521,161,179,226,243,41,69,0.2,1,32,2,0,2,1,7.6,0,508,500,8,6,0,3,0,2,0,0,0,0,440,0,1,6,6,0,0,0,0,0,1,1,0,0,0,0,0,570,53,264,295,11,3,570,0,0,0,372,1950,1259,5,0,2,1,416,2,4,0,0,0,0,0,27,17,8,DF,AZ Alkmaar
Maxime Awoudja,GER,24.0,1999.0,10.0,2,249,0,0,0,0,0.2,0.2,0.0,0,5,4,2.8,6,4,4,2,0,1,2,1,2,3,7,22,0,73,97,1330,239,26,34,41,49,4,11,0.1,0,2,1,1,2,1,11.1,0,97,95,2,2,0,2,1,0,0,0,0,0,73,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,148,33,87,49,13,5,148,2,0,2,67,231,67,0,0,2,0,70,1,4,0,1,0,0,0,18,20,8,DF,Excelsior
Maximilian Wittek,GER,26.0,1997.0,31.0,31,2715,3,7,0,0,3.0,3.0,6.8,57,124,137,30.2,74,50,37,30,7,39,77,38,3,27,26,62,0,1197,1748,21412,8553,580,669,453,611,148,382,6.3,78,98,28,12,75,19,25.6,14,1748,1221,519,80,1,6,292,247,192,88,77,0,1197,8,44,147,47,77,4,13,3,3,12,4,5,0,1,1,1,2102,77,490,877,764,37,2102,44,23,20,868,4283,2360,56,10,32,25,989,41,29,0,292,0,1,0,178,27,22,DF,Vitesse
Mayckel Lahdo,SWE,19.0,2004.0,0.0,1,561,2,1,0,0,1.8,1.8,1.0,27,19,84,6.2,15,9,6,3,6,9,18,9,0,3,5,1,0,195,245,2706,411,116,133,62,78,6,9,0.9,11,6,7,0,12,7,15.2,0,245,245,0,0,1,2,9,0,0,0,0,0,195,0,11,20,15,0,3,1,0,1,3,2,0,1,0,0,0,344,3,42,97,213,38,344,39,22,15,239,1814,810,12,11,31,11,255,3,7,3,9,0,0,0,47,5,16,FW,AZ Alkmaar
Mees Hilgers,NED,21.0,2002.0,0.0,25,2037,1,0,0,0,0.7,0.7,0.2,48,110,13,22.6,53,34,36,14,3,34,57,23,10,20,41,58,1,1183,1365,23981,6645,327,355,704,744,136,225,0.4,5,113,2,0,7,1,15.7,0,1365,1309,51,42,0,19,3,9,0,0,0,0,1183,5,11,20,18,0,0,2,0,0,2,2,0,0,0,0,0,1597,150,645,883,83,16,1597,16,11,5,1016,7151,4395,29,2,17,6,1050,24,8,0,3,0,0,1,157,25,35,DF,Twente
Mees Hoedemakers,NED,24.0,1999.0,0.0,25,2156,3,0,0,0,1.8,1.8,1.7,44,149,40,24.0,67,37,25,37,5,33,64,31,10,24,35,52,1,917,1166,17388,4927,375,432,394,457,123,195,1.6,22,123,8,2,31,11,23.7,3,1166,1100,56,29,1,20,36,5,21,20,0,0,917,10,27,54,43,7,0,2,0,2,3,3,0,0,0,0,0,1481,81,374,874,245,18,1481,22,13,8,774,4045,1953,26,4,38,11,847,32,11,1,36,0,1,0,151,20,32,MF,Cambuur
Mees de Wit,NED,24.0,1999.0,0.0,2,532,2,1,0,0,0.6,0.6,0.7,12,22,29,5.9,14,8,8,5,1,6,14,8,2,8,5,15,0,297,370,4910,1578,141,161,126,151,24,37,0.4,5,23,3,3,8,2,17.4,0,370,314,55,5,0,0,10,48,2,0,0,0,297,1,10,16,13,0,0,2,0,1,3,3,0,0,0,0,0,443,24,124,207,116,12,443,10,6,2,242,1191,512,6,3,12,7,255,9,2,0,10,0,0,0,36,14,10,"DF,FW",AZ Alkmaar
Melle Meulensteen,NED,23.0,2000.0,32.0,31,2699,1,2,0,0,2.3,2.3,2.5,38,157,19,30.0,48,34,21,21,6,19,35,16,22,19,34,79,2,1374,1635,25722,9999,531,585,671,743,148,238,1.3,21,158,20,2,32,7,19.0,0,1635,1593,37,29,2,8,8,7,0,0,0,0,1374,5,17,65,55,1,1,6,1,1,6,5,0,0,1,0,0,1952,151,703,1057,216,34,1952,36,21,11,1009,5132,2861,27,1,25,18,1203,19,20,0,8,0,0,0,290,49,53,"MF,DF",Vitesse
Metehan Güçlü,TUR,23.0,2000.0,1.0,0,9,0,0,0,0,0.1,0.1,0.0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,2,2,0,0,0,0,0.0,0,0,0,0,1,0,4.0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,1,6,1,0,0,4,7,5,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,FW,Emmen
Mexx Meerdink,NED,19.0,2004.0,0.0,1,179,0,0,0,0,0.8,0.8,0.6,1,5,15,2.0,2,1,0,1,1,1,3,2,0,2,1,2,0,27,45,381,101,14,21,12,19,0,1,0.3,2,4,0,0,5,1,9.5,0,45,42,2,0,1,0,2,0,0,0,0,0,27,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,71,2,3,28,41,12,71,4,2,1,37,128,31,1,1,5,1,53,7,4,2,2,0,0,0,6,9,9,"FW,MF",AZ Alkmaar
Michael Breij,NED,25.0,1998.0,0.0,16,1458,2,2,0,0,3.0,3.0,1.8,35,50,83,16.2,28,18,9,11,8,8,37,29,2,24,11,17,0,328,456,5337,1420,173,216,118,152,29,61,1.5,20,27,14,7,28,10,18.6,0,456,425,29,4,1,1,47,5,15,9,3,0,328,2,8,45,32,6,2,2,2,1,6,5,1,0,0,0,0,679,29,105,303,281,39,679,46,16,28,389,2323,1023,26,12,41,14,419,27,25,2,47,0,0,0,79,10,31,"FW,MF",Cambuur
Michael Pinto,LUX,29.0,1994.0,33.0,33,2766,3,4,0,0,0.5,0.5,2.7,95,129,99,30.7,54,30,36,17,1,32,56,24,7,12,33,53,1,1630,1966,29011,9770,750,818,657,772,190,294,3.5,32,99,47,30,13,5,21.4,1,1966,1687,277,25,0,23,105,247,5,1,0,1,1630,2,33,64,57,2,4,0,1,0,7,6,0,1,0,0,0,2204,95,817,988,435,18,2204,46,23,14,1265,7688,4434,62,3,18,11,1424,19,11,0,105,0,0,0,223,15,15,DF,Sparta Rotterdam
Michal Sadílek,CZE,23.0,2000.0,0.0,12,1006,2,2,0,0,2.0,2.0,3.5,19,65,27,11.2,27,15,7,14,6,12,23,11,1,12,10,14,0,523,642,8708,2371,254,284,212,240,44,88,2.9,20,66,14,4,16,4,20.0,0,642,607,35,17,1,2,33,5,13,13,0,0,523,0,13,36,30,4,0,1,1,0,2,2,0,0,0,0,0,747,19,132,426,191,11,747,3,1,2,376,1735,902,15,4,10,9,492,9,10,0,33,0,0,0,78,12,14,MF,Twente
Michaël Heylen,BEL,28.0,1995.0,11.0,2,332,0,0,0,0,0.0,0.0,0.3,3,14,3,3.7,8,6,8,0,0,6,9,3,7,1,2,11,1,152,207,3239,1293,49,62,73,88,28,53,0.0,2,20,0,0,0,0,0.0,0,207,196,11,5,0,8,2,6,0,0,0,0,152,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,245,37,130,103,12,3,245,0,0,0,130,760,438,1,0,2,3,144,5,0,0,2,0,0,0,27,7,11,"DF,MF",Emmen
Michel Vlap,NED,25.0,1998.0,0.0,27,2221,3,3,0,0,6.4,6.4,3.3,44,97,99,24.7,34,20,9,14,11,18,38,20,3,24,14,16,0,786,972,11144,2661,438,507,272,315,31,57,4.2,41,80,28,2,63,17,18.2,4,972,919,49,8,5,4,27,13,18,10,0,0,786,4,26,87,65,5,3,9,4,1,11,6,1,0,3,1,0,1257,26,153,555,563,101,1257,30,17,10,717,3479,1663,32,12,71,27,844,23,23,0,27,1,0,0,127,21,25,MF,Twente
Michiel Kramer,NED,33.0,1990.0,27.0,24,1997,12,4,2,2,9.4,7.8,2.9,4,35,85,22.2,5,4,2,0,3,2,12,10,0,8,10,20,0,376,500,4893,862,240,290,103,139,12,24,3.1,18,22,11,2,41,21,14.4,1,500,462,36,0,0,2,4,8,0,0,0,0,376,2,9,46,39,1,1,2,2,1,9,9,0,0,0,0,0,655,22,67,326,265,75,653,10,4,3,327,844,273,2,4,30,11,487,29,22,11,4,0,0,0,44,47,44,FW,RKC Waalwijk
Mickaël Tirpan,BEL,28.0,1995.0,5.0,5,384,0,0,0,0,0.2,0.2,0.3,10,14,6,4.3,11,7,9,2,0,4,9,5,2,1,6,16,0,124,167,2492,914,39,46,66,82,18,33,0.3,2,11,5,2,2,0,11.1,0,167,138,28,1,0,0,11,27,0,0,0,0,124,1,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,214,21,78,97,41,4,214,3,1,2,116,718,326,4,1,4,2,123,10,3,1,11,0,1,0,16,6,6,DF,Fortuna Sittard
Miguel Araujo,PER,27.0,1996.0,31.0,30,2695,1,0,0,0,1.8,1.8,0.2,24,117,7,29.9,64,34,44,19,1,27,37,10,32,20,36,126,0,1347,1667,28522,10550,391,439,716,802,219,379,0.9,4,112,2,0,13,3,12.5,0,1667,1604,62,56,1,22,2,5,0,0,0,0,1347,1,14,7,6,1,0,0,0,0,0,0,0,0,0,0,0,2012,299,1079,878,69,26,2012,13,5,2,1113,5920,3849,16,0,12,9,1273,21,18,1,2,0,0,0,175,78,63,DF,Emmen
Mika Biereth,DEN,19.0,2004.0,12.0,2,307,2,0,0,0,1.8,1.8,0.7,6,12,29,3.4,2,1,0,0,2,0,1,1,1,2,1,2,0,46,75,666,195,26,36,14,20,3,5,0.6,4,4,7,0,14,7,13.2,0,75,72,3,0,2,0,3,0,0,0,0,0,46,0,5,7,6,0,0,1,0,0,1,1,0,0,0,0,0,138,3,14,37,89,33,138,7,4,2,89,592,176,7,1,26,9,108,2,9,0,3,0,0,0,8,7,10,"FW,MF",RKC Waalwijk
Mika Godts,BEL,17.0,2006.0,3.0,0,16,0,1,0,0,0.0,0.0,0.1,8,1,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,167,26,10,10,3,4,0,1,0.5,1,1,1,0,1,0,13.0,0,16,16,0,0,0,0,1,0,0,0,0,0,13,0,1,3,2,0,0,1,0,0,1,1,0,0,0,0,0,22,0,1,3,18,6,22,1,0,1,18,251,160,2,3,0,0,19,0,1,0,1,0,0,0,1,0,0,FW,Ajax
Mike Eerdhuijzen,NED,22.0,2001.0,25.0,12,1183,0,1,0,0,0.2,0.2,0.7,9,46,5,13.1,23,14,15,8,0,14,21,7,13,6,25,66,0,774,893,16528,5119,208,227,449,483,111,164,0.5,6,47,3,0,6,0,17.1,0,893,852,41,12,0,15,6,0,0,0,0,0,774,0,4,19,15,0,0,2,1,1,4,3,0,0,1,0,0,1049,150,536,481,39,13,1049,8,4,1,639,3297,1933,9,1,5,2,694,11,8,0,6,0,0,0,73,35,19,DF,Sparta Rotterdam
Mike te Wierik,NED,30.0,1993.0,29.0,27,2383,0,0,0,0,0.6,0.6,0.1,17,76,30,26.5,45,32,33,11,1,24,35,11,31,20,40,125,0,974,1211,19100,6520,294,336,560,647,105,186,0.7999999999999999,2,73,5,0,6,0,24.299999999999997,0,1211,1076,131,29,2,3,11,98,0,0,0,0,974,4,10,12,9,2,0,1,0,0,1,1,0,0,0,0,0,1513,228,751,624,144,23,1513,4,2,2,703,3732,1977,20,1,13,1,811,40,11,2,11,0,2,0,128,51,36,DF,Emmen + Groningen
Mike van Beijnen,NED,23.0,2000.0,1.0,0,9,0,0,0,0,0.0,0.0,0.0,0,0,1,0.1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,4,38,0,2,3,1,1,0,0,0.0,1,0,0,0,0,0,0.0,0,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,2,3,0,9,1,0,1,3,21,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,DF,Fortuna Sittard
Mike van Duinen,NED,30.0,1993.0,28.0,9,997,0,0,0,0,2.1,2.1,0.1,8,10,42,11.1,15,8,4,8,3,3,15,12,2,9,5,24,0,94,158,1195,248,65,89,22,40,3,6,0.1,2,10,2,0,24,6,13.8,0,158,143,13,0,0,0,3,2,0,0,0,0,94,2,9,11,7,0,0,2,2,0,0,0,0,0,0,0,0,329,26,55,141,139,42,329,19,4,14,147,621,180,10,2,43,14,183,12,10,1,3,0,0,0,32,38,40,"FW,MF",Excelsior
Mike van der Hoorn,NED,29.0,1994.0,25.0,24,2092,1,1,0,0,2.0,2.0,1.2,19,100,6,23.2,21,13,16,5,0,17,24,7,13,14,19,98,0,1105,1352,23180,9374,314,356,618,703,161,263,1.5,10,106,9,1,23,4,9.6,0,1352,1324,26,24,1,5,3,2,0,0,0,0,1105,2,12,29,21,0,1,5,2,0,4,3,0,0,1,0,0,1586,211,774,746,72,46,1586,11,5,1,855,4053,2503,6,1,12,5,1051,15,18,0,3,0,0,0,135,90,44,DF,Utrecht
Mikkel Duelund,DEN,25.0,1998.0,15.0,11,930,1,2,0,0,1.5,1.5,1.2,15,35,44,10.3,17,13,6,10,1,6,18,12,0,12,6,9,0,236,316,3588,866,127,154,83,94,15,24,1.1,11,24,8,1,18,4,16.2,0,316,311,5,1,5,3,3,1,0,0,0,0,236,0,18,28,20,0,1,2,5,0,2,2,0,0,0,0,0,451,13,79,206,171,28,451,28,14,13,291,1884,663,15,1,35,21,320,15,13,0,3,0,0,0,46,11,14,"MF,FW",NEC Nijmegen
Milan Smit,NED,19.0,2004.0,0.0,3,398,1,1,0,0,0.7,0.7,0.1,8,12,36,4.4,5,3,1,3,1,4,7,3,0,5,2,2,0,70,109,1058,229,39,50,22,35,4,10,0.2,3,7,1,0,8,4,13.7,0,109,104,4,0,0,0,12,1,0,0,0,0,70,1,4,8,6,0,0,0,1,1,2,1,0,0,0,0,1,159,3,7,68,85,17,159,12,4,7,99,568,221,5,2,11,6,118,2,4,1,12,0,0,0,15,7,21,"FW,MF",Cambuur
Milan van Ewijk,NED,21.0,2002.0,0.0,34,3060,6,1,0,0,3.9,3.9,1.8,83,71,170,34.0,60,38,34,21,5,23,35,12,5,29,48,85,1,1123,1556,20628,7292,510,604,456,607,140,263,2.4,21,76,29,16,37,19,20.9,2,1556,1262,289,11,1,11,118,278,0,0,0,0,1123,5,49,70,47,10,2,5,4,2,6,3,2,1,0,0,0,1953,126,665,783,539,53,1953,72,27,35,978,6458,3232,61,12,58,17,1021,20,40,4,118,1,0,0,223,17,22,DF,Heerenveen
Miliano Jonathans,NED,18.0,2005.0,12.0,0,131,0,0,0,0,0.7,0.7,1.0,6,11,25,1.5,4,2,1,1,2,1,3,2,0,2,2,0,0,59,78,1019,282,26,33,25,32,6,10,0.5,10,3,9,5,8,3,22.2,0,78,77,1,0,0,0,11,1,0,0,0,0,59,0,0,19,15,0,1,3,0,0,0,0,0,0,0,0,0,102,0,10,36,57,10,102,6,3,2,72,528,244,8,1,2,4,75,4,2,0,11,0,0,0,7,3,4,"FW,MF",Vitesse
Million Manhoef,NED,20.0,2003.0,33.0,27,2322,9,5,0,0,6.1,6.1,5.1,100,69,244,25.8,29,16,8,12,9,8,28,20,1,18,9,10,0,524,773,7594,2240,287,351,182,260,26,76,5.0,40,29,48,12,78,36,19.1,3,773,703,69,2,8,3,77,53,1,0,0,0,524,1,41,97,61,2,18,11,5,0,10,7,0,1,2,0,0,1187,15,104,403,706,114,1187,146,51,81,772,5996,2917,72,47,100,58,809,34,23,15,77,0,0,0,121,7,26,"FW,MF",Vitesse
Milos Kerkez,HUN,18.0,2005.0,0.0,33,2671,3,1,0,0,2.3,2.3,2.4,85,136,196,29.7,54,32,26,21,7,29,49,20,8,31,31,59,0,1270,1592,20376,5650,619,690,542,669,76,137,4.4,31,82,44,17,25,9,20.0,0,1592,1297,293,31,4,4,100,260,2,0,0,0,1270,2,40,72,54,2,5,3,5,3,3,2,0,1,0,0,0,1903,86,504,807,611,70,1903,52,31,13,982,5481,2962,54,12,50,12,1131,38,37,3,100,0,0,0,135,35,36,DF,AZ Alkmaar
Mimeirhel Benita,NED,18.0,2005.0,0.0,0,51,0,0,0,0,0.0,0.0,0.0,1,4,4,0.6,4,1,3,1,0,3,3,0,0,0,1,0,0,29,40,565,184,9,11,16,19,4,7,0.0,0,2,0,0,0,0,0.0,0,40,32,8,0,0,0,2,8,0,0,0,0,29,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,45,2,10,24,11,1,45,1,1,0,11,96,59,0,1,0,1,18,1,0,0,2,0,0,0,7,1,1,DF,Feyenoord
Mimoun Mahi,MAR,28.0,1995.0,2.0,7,561,1,1,0,0,0.6,0.6,1.7,24,18,56,6.300000000000001,7,4,4,2,1,2,8,6,3,5,8,7,0,141,214,2469,722,75,99,44,67,21,38,1.4,11,13,14,6,11,3,22.2,1,214,193,21,3,0,3,33,11,7,5,2,0,141,0,6,20,14,4,0,1,1,0,3,3,0,0,0,0,0,295,19,52,124,126,22,295,31,10,15,187,1303,633,11,10,12,13,192,6,9,0,33,0,0,0,38,2,6,"FW,MF",Utrecht + Cambuur
Mitchell Dijks,NED,29.0,1994.0,7.0,3,300,0,0,0,0,0.0,0.0,0.2,8,10,9,3.3,3,3,1,2,0,0,2,2,0,6,2,13,0,114,149,1913,1008,50,57,52,66,7,17,0.3,3,10,3,3,0,0,0.0,0,149,111,38,7,0,0,8,30,1,1,0,0,114,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,181,11,57,85,40,0,181,3,2,1,83,469,269,4,0,3,2,100,5,6,0,8,0,1,0,11,6,3,DF,Vitesse
